id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
585955,27,BlockedShot,87.5,62.0,0.0757430046796798,Vincenzo Grifo,h,5266,OpenPlay,2024,RightFoot,27745,Freiburg,VfB Stuttgart,3,1,2024-08-24 13:30:00,Junior Adamu,BallTouch
585956,29,BlockedShot,87.80000305175781,64.5,0.1065173223614692,Vincenzo Grifo,h,5266,OpenPlay,2024,RightFoot,27745,Freiburg,VfB Stuttgart,3,1,2024-08-24 13:30:00,Patrick Osterhage,TakeOn
585957,31,MissedShots,84.5,82.4000015258789,0.0502931252121925,Vincenzo Grifo,h,5266,DirectFreekick,2024,RightFoot,27745,Freiburg,VfB Stuttgart,3,1,2024-08-24 13:30:00,,Standard
590034,39,SavedShot,91.80000305175781,69.9000015258789,0.0518058016896247,Vincenzo Grifo,a,5266,OpenPlay,2024,LeftFoot,27759,Bayern Munich,Freiburg,2,0,2024-09-01 15:30:00,Ritsu Doan,Pass
590669,11,BlockedShot,90.4000015258789,27.29999923706054,0.0730017200112342,Vincenzo Grifo,h,5266,OpenPlay,2024,RightFoot,27762,Freiburg,Bochum,2,1,2024-09-14 13:30:00,,None
590678,36,BlockedShot,86.80000305175781,63.79999923706055,0.0571105517446994,Vincenzo Grifo,h,5266,OpenPlay,2024,LeftFoot,27762,Freiburg,Bochum,2,1,2024-09-14 13:30:00,,Rebound
590677,36,BlockedShot,81.5999984741211,55.00000000000001,0.0597748160362243,Vincenzo Grifo,h,5266,OpenPlay,2024,RightFoot,27762,Freiburg,Bochum,2,1,2024-09-14 13:30:00,Lukas Kübler,Pass
590692,62,MissedShots,90.80000305175781,59.0,0.108577124774456,Vincenzo Grifo,h,5266,OpenPlay,2024,RightFoot,27762,Freiburg,Bochum,2,1,2024-09-14 13:30:00,,None
590695,66,BlockedShot,85.0,54.79999923706055,0.1056290194392204,Vincenzo Grifo,h,5266,OpenPlay,2024,RightFoot,27762,Freiburg,Bochum,2,1,2024-09-14 13:30:00,Eren Sami Dinkci,Pass
592323,7,SavedShot,82.0999984741211,68.5,0.0315390601754188,Vincenzo Grifo,a,5266,OpenPlay,2024,RightFoot,27772,FC Heidenheim,Freiburg,0,3,2024-09-21 13:30:00,Junior Adamu,Pass
592324,13,BlockedShot,81.9000015258789,64.5999984741211,0.0386134497821331,Vincenzo Grifo,a,5266,OpenPlay,2024,RightFoot,27772,FC Heidenheim,Freiburg,0,3,2024-09-21 13:30:00,Eren Sami Dinkci,Pass
592336,58,Goal,86.30000305175781,46.79999923706054,0.3464329838752746,Vincenzo Grifo,a,5266,OpenPlay,2024,RightFoot,27772,FC Heidenheim,Freiburg,0,3,2024-09-21 13:30:00,,Rebound
592338,64,Goal,92.0,57.29999923706055,0.1212837919592857,Vincenzo Grifo,a,5266,OpenPlay,2024,RightFoot,27772,FC Heidenheim,Freiburg,0,3,2024-09-21 13:30:00,Lucas Höler,BallTouch
594008,15,SavedShot,76.19999694824219,65.69999694824219,0.0598375834524631,Vincenzo Grifo,h,5266,DirectFreekick,2024,RightFoot,27779,Freiburg,St. Pauli,0,3,2024-09-28 13:30:00,,Standard
594011,27,MissedShots,87.5999984741211,57.900001525878906,0.0350584648549556,Vincenzo Grifo,h,5266,OpenPlay,2024,Head,27779,Freiburg,St. Pauli,0,3,2024-09-28 13:30:00,Christian Günter,Chipped
594013,35,BlockedShot,79.5,72.9000015258789,0.021374836564064,Vincenzo Grifo,h,5266,OpenPlay,2024,RightFoot,27779,Freiburg,St. Pauli,0,3,2024-09-28 13:30:00,Patrick Osterhage,Pass
594014,40,SavedShot,88.5,50.0,0.75777667760849,Vincenzo Grifo,h,5266,Penalty,2024,RightFoot,27779,Freiburg,St. Pauli,0,3,2024-09-28 13:30:00,,Standard
595404,11,MissedShots,72.19999694824219,49.0,0.01843873411417,Vincenzo Grifo,a,5266,OpenPlay,2024,RightFoot,27789,Werder Bremen,Freiburg,0,1,2024-10-05 13:30:00,Junior Adamu,Pass
595405,15,BlockedShot,76.0,69.0999984741211,0.0163687244057655,Vincenzo Grifo,a,5266,OpenPlay,2024,RightFoot,27789,Werder Bremen,Freiburg,0,1,2024-10-05 13:30:00,Christian Günter,Pass
595414,45,ShotOnPost,87.19999694824219,62.0,0.3142842352390289,Vincenzo Grifo,a,5266,OpenPlay,2024,RightFoot,27789,Werder Bremen,Freiburg,0,1,2024-10-05 13:30:00,Patrick Osterhage,Pass
595415,52,SavedShot,80.19999694824219,63.59999847412109,0.057578258216381,Vincenzo Grifo,a,5266,OpenPlay,2024,RightFoot,27789,Werder Bremen,Freiburg,0,1,2024-10-05 13:30:00,Junior Adamu,Pass
596939,33,Goal,79.0999984741211,46.400001525878906,0.0482964143157005,Vincenzo Grifo,h,5266,OpenPlay,2024,RightFoot,27800,Freiburg,Augsburg,3,1,2024-10-19 13:30:00,Eren Sami Dinkci,TakeOn
598361,50,SavedShot,75.30000305175781,70.30000305175781,0.0195424519479274,Vincenzo Grifo,a,5266,OpenPlay,2024,RightFoot,27806,RasenBallsport Leipzig,Freiburg,3,1,2024-10-26 13:30:00,Christian Günter,Pass
598362,51,MissedShots,76.4000015258789,52.5,0.0815645456314086,Vincenzo Grifo,a,5266,DirectFreekick,2024,RightFoot,27806,RasenBallsport Leipzig,Freiburg,3,1,2024-10-26 13:30:00,,Standard
600590,25,SavedShot,70.9000015258789,46.79999923706054,0.0162434820085763,Vincenzo Grifo,h,5266,OpenPlay,2024,RightFoot,27819,Freiburg,Mainz 05,0,0,2024-11-03 14:30:00,Ritsu Doan,Pass
600600,62,BlockedShot,93.0,74.5999984741211,0.041552610695362,Vincenzo Grifo,h,5266,FromCorner,2024,RightFoot,27819,Freiburg,Mainz 05,0,0,2024-11-03 14:30:00,Christian Günter,Pass
600599,62,BlockedShot,86.69999694824219,72.4000015258789,0.0598545782268047,Vincenzo Grifo,h,5266,OpenPlay,2024,RightFoot,27819,Freiburg,Mainz 05,0,0,2024-11-03 14:30:00,Junior Adamu,Pass
601150,9,BlockedShot,83.19999694824219,47.9000015258789,0.0779110789299011,Vincenzo Grifo,a,5266,OpenPlay,2024,RightFoot,27829,Union Berlin,Freiburg,0,0,2024-11-08 19:30:00,Eren Sami Dinkci,Pass
601154,21,SavedShot,88.5,50.0,0.75777667760849,Vincenzo Grifo,a,5266,Penalty,2024,RightFoot,27829,Union Berlin,Freiburg,0,0,2024-11-08 19:30:00,,Standard
601157,29,BlockedShot,77.5999984741211,67.30000305175781,0.022717585787177,Vincenzo Grifo,a,5266,OpenPlay,2024,RightFoot,27829,Union Berlin,Freiburg,0,0,2024-11-08 19:30:00,Junior Adamu,Pass
602746,23,SavedShot,86.19999694824219,59.79999923706054,0.273970752954483,Vincenzo Grifo,a,5266,OpenPlay,2024,RightFoot,27835,Borussia Dortmund,Freiburg,4,0,2024-11-23 14:30:00,Ritsu Doan,Pass
602751,41,MissedShots,75.0,58.400001525878906,0.0156473964452743,Vincenzo Grifo,a,5266,OpenPlay,2024,RightFoot,27835,Borussia Dortmund,Freiburg,4,0,2024-11-23 14:30:00,Lucas Höler,HeadPass
604216,51,BlockedShot,79.19999694824219,64.80000305175781,0.0429407656192779,Vincenzo Grifo,h,5266,OpenPlay,2024,RightFoot,27845,Freiburg,Borussia M.Gladbach,3,1,2024-11-30 14:30:00,Lucas Höler,Pass
606550,76,BlockedShot,84.4000015258789,61.70000076293945,0.0870198681950569,Vincenzo Grifo,a,5266,OpenPlay,2024,RightFoot,27852,Hoffenheim,Freiburg,1,1,2024-12-08 16:30:00,Maximilian Eggestein,TakeOn
606552,83,BlockedShot,90.09999847412108,32.29999923706054,0.0598593354225158,Vincenzo Grifo,a,5266,OpenPlay,2024,RightFoot,27852,Hoffenheim,Freiburg,1,1,2024-12-08 16:30:00,Maximilian Eggestein,Pass
606805,45,MissedShots,75.9000015258789,36.0,0.0271663162857294,Vincenzo Grifo,h,5266,OpenPlay,2024,RightFoot,27862,Freiburg,Wolfsburg,3,2,2024-12-13 19:30:00,Maximilian Eggestein,Pass
606804,45,SavedShot,79.30000305175781,43.59999847412109,0.05287816375494,Vincenzo Grifo,h,5266,OpenPlay,2024,RightFoot,27862,Freiburg,Wolfsburg,3,2,2024-12-13 19:30:00,Lucas Höler,Pass
606810,51,MissedShots,88.80000305175781,63.4000015258789,0.10431519895792,Vincenzo Grifo,h,5266,OpenPlay,2024,RightFoot,27862,Freiburg,Wolfsburg,3,2,2024-12-13 19:30:00,Lucas Höler,Pass
608485,17,BlockedShot,74.0999984741211,39.70000076293945,0.0178171396255493,Vincenzo Grifo,a,5266,OpenPlay,2024,RightFoot,27868,Bayer Leverkusen,Freiburg,5,1,2024-12-21 17:30:00,Lucas Höler,Pass
608495,54,Goal,85.4000015258789,60.29999923706054,0.0784595906734466,Vincenzo Grifo,a,5266,OpenPlay,2024,RightFoot,27868,Bayer Leverkusen,Freiburg,5,1,2024-12-21 17:30:00,Michael Gregoritsch,Pass
608500,72,ShotOnPost,84.5,64.80000305175781,0.0539717525243759,Vincenzo Grifo,a,5266,OpenPlay,2024,RightFoot,27868,Bayer Leverkusen,Freiburg,5,1,2024-12-21 17:30:00,Maximilian Eggestein,Pass
610671,73,Goal,90.4000015258789,57.49999999999999,0.1129171326756477,Vincenzo Grifo,h,5266,OpenPlay,2024,RightFoot,27881,Freiburg,Holstein Kiel,3,2,2025-01-11 14:30:00,,None
611444,62,SavedShot,70.9000015258789,61.70000076293945,0.0145908650010824,Vincenzo Grifo,a,5266,OpenPlay,2024,RightFoot,27889,Eintracht Frankfurt,Freiburg,4,1,2025-01-14 19:30:00,Eren Sami Dinkci,Pass
613251,86,BlockedShot,79.4000015258789,65.19999694824219,0.0265910681337118,Vincenzo Grifo,h,5266,OpenPlay,2024,RightFoot,27912,Freiburg,Bayern Munich,1,2,2025-01-25 14:30:00,Michael Gregoritsch,HeadPass
614731,12,SavedShot,74.5999984741211,54.79999923706055,0.0645504221320152,Vincenzo Grifo,a,5266,DirectFreekick,2024,RightFoot,27914,Bochum,Freiburg,0,1,2025-02-01 14:30:00,,Standard
616063,29,Goal,95.69999694824219,54.29999923706055,0.5256137847900391,Vincenzo Grifo,h,5266,OpenPlay,2024,Head,27926,Freiburg,FC Heidenheim,1,0,2025-02-08 14:30:00,Ritsu Doan,Chipped
616066,49,SavedShot,95.0,68.5,0.2753315567970276,Vincenzo Grifo,h,5266,OpenPlay,2024,LeftFoot,27926,Freiburg,FC Heidenheim,1,0,2025-02-08 14:30:00,Eren Sami Dinkci,Pass
616072,69,BlockedShot,74.30000305175781,60.70000076293945,0.0182031746953725,Vincenzo Grifo,h,5266,OpenPlay,2024,RightFoot,27926,Freiburg,FC Heidenheim,1,0,2025-02-08 14:30:00,,Rebound
617050,42,MissedShots,79.80000305175781,60.40000152587891,0.1062652543187141,Vincenzo Grifo,a,5266,DirectFreekick,2024,RightFoot,27939,St. Pauli,Freiburg,0,1,2025-02-15 14:30:00,,Standard
617051,45,SavedShot,88.5,50.0,0.75777667760849,Vincenzo Grifo,a,5266,Penalty,2024,RightFoot,27939,St. Pauli,Freiburg,0,1,2025-02-15 14:30:00,,Standard
617053,56,SavedShot,74.9000015258789,65.4000015258789,0.0532294400036335,Vincenzo Grifo,a,5266,DirectFreekick,2024,RightFoot,27939,St. Pauli,Freiburg,0,1,2025-02-15 14:30:00,,Standard
618107,32,Goal,77.19999694824219,30.600000381469727,0.0574639625847339,Vincenzo Grifo,h,5266,DirectFreekick,2024,RightFoot,27944,Freiburg,Werder Bremen,5,0,2025-02-21 19:30:00,,Standard
618112,56,Goal,92.90000152587892,53.400001525878906,0.4617688357830047,Vincenzo Grifo,h,5266,OpenPlay,2024,RightFoot,27944,Freiburg,Werder Bremen,5,0,2025-02-21 19:30:00,Lucas Höler,Cross
621520,86,MissedShots,76.30000305175781,52.79999923706055,0.0220247711986303,Vincenzo Grifo,h,5266,OpenPlay,2024,RightFoot,27963,Freiburg,RasenBallsport Leipzig,0,0,2025-03-08 17:30:00,,Rebound
622527,43,SavedShot,80.0,59.599998474121094,0.1119970753788948,Vincenzo Grifo,a,5266,DirectFreekick,2024,RightFoot,27972,Mainz 05,Freiburg,2,2,2025-03-15 14:30:00,,Standard
622540,67,SavedShot,76.19999694824219,38.5,0.0228114407509565,Vincenzo Grifo,a,5266,OpenPlay,2024,RightFoot,27972,Mainz 05,Freiburg,2,2,2025-03-15 14:30:00,Maximilian Eggestein,Pass
624638,24,SavedShot,76.9000015258789,26.700000762939453,0.0479234792292118,Vincenzo Grifo,h,5266,DirectFreekick,2024,RightFoot,27982,Freiburg,Union Berlin,1,2,2025-03-30 14:30:00,,Standard
624646,59,SavedShot,90.0,44.70000076293945,0.3383197784423828,Vincenzo Grifo,h,5266,OpenPlay,2024,RightFoot,27982,Freiburg,Union Berlin,1,2,2025-03-30 14:30:00,Eren Sami Dinkci,BallTouch
625603,7,BlockedShot,91.0,42.200000762939446,0.1259185075759887,Vincenzo Grifo,h,5266,OpenPlay,2024,RightFoot,27988,Freiburg,Borussia Dortmund,1,4,2025-04-05 13:30:00,Patrick Osterhage,Pass
625607,25,MissedShots,91.1999969482422,45.400001525878906,0.138017475605011,Vincenzo Grifo,h,5266,OpenPlay,2024,RightFoot,27988,Freiburg,Borussia Dortmund,1,4,2025-04-05 13:30:00,Maximilian Eggestein,Pass
585963,53,Goal,98.6999969482422,46.599998474121094,0.9226828217506408,Ritsu Doan,h,8791,OpenPlay,2024,LeftFoot,27745,Freiburg,VfB Stuttgart,3,1,2024-08-24 13:30:00,,None
585962,53,SavedShot,98.0,45.900001525878906,0.6066659688949585,Ritsu Doan,h,8791,OpenPlay,2024,LeftFoot,27745,Freiburg,VfB Stuttgart,3,1,2024-08-24 13:30:00,,CornerAwarded
585961,53,BlockedShot,95.5,45.5,0.1253238767385482,Ritsu Doan,h,8791,OpenPlay,2024,RightFoot,27745,Freiburg,VfB Stuttgart,3,1,2024-08-24 13:30:00,Christian Günter,Cross
590035,44,SavedShot,60.29999923706054,24.60000038146972,0.0080154063180089,Ritsu Doan,a,8791,OpenPlay,2024,LeftFoot,27759,Bayern Munich,Freiburg,2,0,2024-09-01 15:30:00,,Dispossessed
590036,56,MissedShots,74.80000305175781,37.29999923706055,0.0121048595756292,Ritsu Doan,a,8791,SetPiece,2024,LeftFoot,27759,Bayern Munich,Freiburg,2,0,2024-09-01 15:30:00,,None
590045,94,BlockedShot,91.1999969482422,62.5999984741211,0.0436718240380287,Ritsu Doan,a,8791,FromCorner,2024,LeftFoot,27759,Bayern Munich,Freiburg,2,0,2024-09-01 15:30:00,Roland Sallai,Cross
590670,12,MissedShots,89.80000305175781,47.4000015258789,0.2544117867946625,Ritsu Doan,h,8791,FromCorner,2024,Head,27762,Freiburg,Bochum,2,1,2024-09-14 13:30:00,Vincenzo Grifo,Cross
590675,22,SavedShot,95.5,46.400001525878906,0.6253047585487366,Ritsu Doan,h,8791,OpenPlay,2024,LeftFoot,27762,Freiburg,Bochum,2,1,2024-09-14 13:30:00,Junior Adamu,Pass
590674,22,SavedShot,86.9000015258789,46.599998474121094,0.0902690440416336,Ritsu Doan,h,8791,OpenPlay,2024,LeftFoot,27762,Freiburg,Bochum,2,1,2024-09-14 13:30:00,Junior Adamu,BallTouch
590681,41,SavedShot,85.5,29.70000076293945,0.033222246915102,Ritsu Doan,h,8791,OpenPlay,2024,LeftFoot,27762,Freiburg,Bochum,2,1,2024-09-14 13:30:00,Vincenzo Grifo,Pass
590687,46,MissedShots,74.0999984741211,47.79999923706055,0.0207602679729461,Ritsu Doan,h,8791,OpenPlay,2024,LeftFoot,27762,Freiburg,Bochum,2,1,2024-09-14 13:30:00,Eren Sami Dinkci,Pass
590689,60,BlockedShot,92.30000305175781,56.70000076293945,0.096326857805252,Ritsu Doan,h,8791,OpenPlay,2024,LeftFoot,27762,Freiburg,Bochum,2,1,2024-09-14 13:30:00,,None
590698,74,MissedShots,82.69999694824219,54.200000762939446,0.0800501704216003,Ritsu Doan,h,8791,OpenPlay,2024,LeftFoot,27762,Freiburg,Bochum,2,1,2024-09-14 13:30:00,Eren Sami Dinkci,BallTouch
592334,53,Goal,82.5,31.399999618530273,0.0329399295151233,Ritsu Doan,a,8791,OpenPlay,2024,LeftFoot,27772,FC Heidenheim,Freiburg,0,3,2024-09-21 13:30:00,Eren Sami Dinkci,Pass
595403,2,BlockedShot,84.0999984741211,58.400001525878906,0.1038343012332916,Ritsu Doan,a,8791,OpenPlay,2024,LeftFoot,27789,Werder Bremen,Freiburg,0,1,2024-10-05 13:30:00,Matthias Ginter,TakeOn
595411,32,BlockedShot,87.0,53.900001525878906,0.1012883111834526,Ritsu Doan,a,8791,OpenPlay,2024,LeftFoot,27789,Werder Bremen,Freiburg,0,1,2024-10-05 13:30:00,Junior Adamu,Pass
595421,74,Goal,85.0,40.29999923706054,0.0740702450275421,Ritsu Doan,a,8791,OpenPlay,2024,LeftFoot,27789,Werder Bremen,Freiburg,0,1,2024-10-05 13:30:00,Vincenzo Grifo,Pass
596932,22,MissedShots,85.69999694824219,49.29999923706055,0.013086462393403,Ritsu Doan,h,8791,OpenPlay,2024,Head,27800,Freiburg,Augsburg,3,1,2024-10-19 13:30:00,Christian Günter,Aerial
598353,14,Goal,97.3000030517578,44.70000076293945,0.5187332034111023,Ritsu Doan,a,8791,OpenPlay,2024,Head,27806,RasenBallsport Leipzig,Freiburg,3,1,2024-10-26 13:30:00,Vincenzo Grifo,Chipped
598364,56,MissedShots,89.69999694824219,49.59999847412109,0.0962128415703773,Ritsu Doan,a,8791,OpenPlay,2024,Head,27806,RasenBallsport Leipzig,Freiburg,3,1,2024-10-26 13:30:00,Christian Günter,Cross
600594,44,BlockedShot,79.30000305175781,32.400001525878906,0.0264127366244792,Ritsu Doan,h,8791,OpenPlay,2024,LeftFoot,27819,Freiburg,Mainz 05,0,0,2024-11-03 14:30:00,Maximilian Eggestein,Pass
604213,48,Goal,89.5,65.0,0.0784711241722107,Ritsu Doan,h,8791,OpenPlay,2024,LeftFoot,27845,Freiburg,Borussia M.Gladbach,3,1,2024-11-30 14:30:00,Lucas Höler,Rebound
606543,50,SavedShot,86.69999694824219,33.29999923706054,0.0513109192252159,Ritsu Doan,a,8791,OpenPlay,2024,LeftFoot,27852,Hoffenheim,Freiburg,1,1,2024-12-08 16:30:00,,None
606551,81,MissedShots,91.0,44.29999923706054,0.0484048277139663,Ritsu Doan,a,8791,OpenPlay,2024,Head,27852,Hoffenheim,Freiburg,1,1,2024-12-08 16:30:00,,Aerial
606793,15,BlockedShot,80.5999984741211,52.900001525878906,0.0186230149120092,Ritsu Doan,h,8791,OpenPlay,2024,LeftFoot,27862,Freiburg,Wolfsburg,3,2,2024-12-13 19:30:00,,Aerial
606794,16,SavedShot,84.9000015258789,49.9000015258789,0.1050335839390754,Ritsu Doan,h,8791,OpenPlay,2024,RightFoot,27862,Freiburg,Wolfsburg,3,2,2024-12-13 19:30:00,Michael Gregoritsch,LayOff
606806,45,SavedShot,86.69999694824219,35.200000762939446,0.0715583339333534,Ritsu Doan,h,8791,OpenPlay,2024,RightFoot,27862,Freiburg,Wolfsburg,3,2,2024-12-13 19:30:00,,None
608484,15,MissedShots,75.9000015258789,44.20000076293945,0.025356026366353,Ritsu Doan,a,8791,OpenPlay,2024,LeftFoot,27868,Bayer Leverkusen,Freiburg,5,1,2024-12-21 17:30:00,Patrick Osterhage,Pass
611428,11,BlockedShot,77.0999984741211,60.29999923706054,0.0255767256021499,Ritsu Doan,a,8791,OpenPlay,2024,LeftFoot,27889,Eintracht Frankfurt,Freiburg,4,1,2025-01-14 19:30:00,Eren Sami Dinkci,Pass
611433,36,Goal,92.1999969482422,45.900001525878906,0.4023362696170807,Ritsu Doan,a,8791,OpenPlay,2024,LeftFoot,27889,Eintracht Frankfurt,Freiburg,4,1,2025-01-14 19:30:00,Merlin Röhl,Cross
612218,40,BlockedShot,88.0999984741211,38.0,0.053182516247034,Ritsu Doan,a,8791,OpenPlay,2024,LeftFoot,27896,VfB Stuttgart,Freiburg,4,0,2025-01-18 14:30:00,Patrick Osterhage,HeadPass
612226,65,BlockedShot,79.69999694824219,36.200000762939446,0.0328370407223701,Ritsu Doan,a,8791,OpenPlay,2024,LeftFoot,27896,VfB Stuttgart,Freiburg,4,0,2025-01-18 14:30:00,Lukas Kübler,Pass
614750,59,BlockedShot,83.5,42.599998474121094,0.0470800064504146,Ritsu Doan,a,8791,FromCorner,2024,LeftFoot,27914,Bochum,Freiburg,0,1,2025-02-01 14:30:00,,None
616071,69,ShotOnPost,88.5,49.9000015258789,0.0963590368628501,Ritsu Doan,h,8791,OpenPlay,2024,LeftFoot,27926,Freiburg,FC Heidenheim,1,0,2025-02-08 14:30:00,Merlin Röhl,Cross
